faiss_id,doc_id,chunk_id,formato,fenomeno,posicion,num_tokens,fuente,texto
4028,reporte_map2.osm.md,reporte_map2.osm.md-chunk-101,markdown,,101,442,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: footway
id: 1393696720
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 7.0
```

## Página 762 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393696721
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 15.0
```

## Página 763 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393697025
timestamp: 1749519695
version: 1
tags: {""visible"":false}
osm_type: way
length: 19.0
```

## Página 764 · Fragmento 1
*43 tokens · origen: ? *

```
highway: footway
id: 1393697028
timestamp: 1749519695
version: 1
tags: {""visible"":false}
osm_type: way
length: 39.0
```

## Página 765 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393697029
timestamp: 1749519695
version: 1
tags: {""visible"":false}
osm_type: way
length: 17.0
```

## Página 766 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393697030
timestamp: 1749519695
version: 1
tags: {""visible"":false}
osm_type: way
length: 9.0
```

## Página 767 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393698686
timestamp: 1749520101
version: 1
tags: {""visible"":false}
osm_type: way
length: 144.0
```

## Página 768 · Fragmento 1
*42 tokens · origen: ?"
4029,reporte_map2.osm.md,reporte_map2.osm.md-chunk-102,markdown,,102,433,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: footway
id: 1393698686
timestamp: 1749520101
version: 1
tags: {""visible"":false}
osm_type: way
length: 144.0
```

## Página 768 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393698687
timestamp: 1749520101
version: 1
tags: {""visible"":false}
osm_type: way
length: 31.0
```

## Página 769 · Fragmento 1
*43 tokens · origen: ? *

```
highway: footway
id: 1394048953
timestamp: 1749595549
version: 1
tags: {""visible"":false}
osm_type: way
length: 56.0
```

## Página 770 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1394048954
timestamp: 1756695329
version: 2
tags: {""visible"":false}
osm_type: way
length: 32.0
```

## Página 771 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1394048957
timestamp: 1749595549
version: 1
tags: {""visible"":false}
osm_type: way
length: 7.0
```

## Página 772 · Fragmento 1
*96 tokens · origen: ? *

```
access: no
bicycle: yes
bridge: yes
foot: yes
highway: footway
lanes: 1
motor_vehicle: yes
name: Puente Rio Caqueta Vereda la Agencia
id: 1414354005
timestamp: 1755561006
version: 2
tags: {""visible"":false,""horse"":""yes"",""layer"":""1""}
osm_type: way
length: 103.0
```

## Página 773 · Fragmento 1
*79 tokens · origen: ?"
4030,reporte_map2.osm.md,reporte_map2.osm.md-chunk-103,markdown,,103,447,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
access: no
bicycle: yes
bridge: yes
foot: yes
highway: footway
lanes: 1
motor_vehicle: yes
name: Puente Rio Caqueta Vereda la Agencia
id: 1414354005
timestamp: 1755561006
version: 2
tags: {""visible"":false,""horse"":""yes"",""layer"":""1""}
osm_type: way
length: 103.0
```

## Página 773 · Fragmento 1
*79 tokens · origen: ? *

```
access: no
bicycle: yes
foot: yes
highway: path
motor_vehicle: yes
name: Camino vereda la Agencia
width: 5
id: 1414354006
timestamp: 1755561006
version: 3
tags: {""visible"":false,""horse"":""yes""}
osm_type: way
length: 171.0
```

## Página 774 · Fragmento 1
*85 tokens · origen: ? *

```
bridge: yes
highway: residential
smoothness: very_horrible
surface: ground
width: 1
id: 1415113880
timestamp: 1752654896
version: 1
tags: {""visible"":false,""layer"":""1"",""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 24.0
```

## Página 775 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1423131348
timestamp: 1755561082
version: 1
tags: {""visible"":false}
osm_type: way
length: 125.0
```

## Página 776 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423131349
timestamp: 1755561082
version: 1
tags: {""visible"":false}
osm_type: way
length: 224.0
```

## Página 777 · Fragmento 1
*41 tokens · origen: ?"
4031,reporte_map2.osm.md,reporte_map2.osm.md-chunk-104,markdown,,104,498,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: path
id: 1423131349
timestamp: 1755561082
version: 1
tags: {""visible"":false}
osm_type: way
length: 224.0
```

## Página 777 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423132886
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 26.0
```

## Página 778 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423132887
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 20.0
```

## Página 779 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423132888
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 12.0
```

## Página 780 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423132901
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 22.0
```

## Página 781 · Fragmento 1
*42 tokens · origen: ? *

```
highway: path
id: 1423132902
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 26.0
```

## Página 782 · Fragmento 1
*42 tokens · origen: ? *

```
highway: path
id: 1423132903
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 40.0
```

## Página 783 · Fragmento 1
*42 tokens · origen: ? *

```
highway: path
id: 1423132904
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 16.0
```

## Página 784 · Fragmento 1
*41 tokens · origen: ?"
4032,reporte_map2.osm.md,reporte_map2.osm.md-chunk-105,markdown,,105,439,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: path
id: 1423132904
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 16.0
```

## Página 784 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423132905
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 1.0
```

## Página 785 · Fragmento 1
*42 tokens · origen: ? *

```
highway: path
id: 1423132906
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 22.0
```

## Página 786 · Fragmento 1
*42 tokens · origen: ? *

```
highway: path
id: 1423132907
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 12.0
```

## Página 787 · Fragmento 1
*42 tokens · origen: ? *

```
highway: path
id: 1423132908
timestamp: 1755562091
version: 1
tags: {""visible"":false}
osm_type: way
length: 44.0
```

## Página 788 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423133256
timestamp: 1755562512
version: 1
tags: {""visible"":false}
osm_type: way
length: 112.0
```

## Página 789 · Fragmento 1
*42 tokens · origen: ? *

```
highway: path
id: 1423133257
timestamp: 1755562512
version: 1
tags: {""visible"":false}
osm_type: way
length: 129.0
```

## Página 790 · Fragmento 1
*41 tokens · origen: ?"
4033,reporte_map2.osm.md,reporte_map2.osm.md-chunk-106,markdown,,106,394,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: path
id: 1423133257
timestamp: 1755562512
version: 1
tags: {""visible"":false}
osm_type: way
length: 129.0
```

## Página 790 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423133258
timestamp: 1755562512
version: 1
tags: {""visible"":false}
osm_type: way
length: 160.0
```

## Página 791 · Fragmento 1
*41 tokens · origen: ? *

```
highway: path
id: 1423137569
timestamp: 1755564929
version: 1
tags: {""visible"":false}
osm_type: way
length: 132.0
```

## Página 792 · Fragmento 1
*110 tokens · origen: ? *

```
access: no
bicycle: no
foot: yes
highway: path
name: camino Ancestral Vereda La Tarabita
smoothness: very_horrible
surface: ground
width: 1
id: 1424902215
timestamp: 1783470769
version: 3
tags: {""visible"":false,""ford"":""yes"",""horse"":""no"",""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 1389.0
```

## Página 793 · Fragmento 1
*71 tokens · origen: ? *

```
access: no
foot: yes
highway: footway
name: camino Cancha deportiva
surface: grass
width: 2
id: 1425318787
timestamp: 1756306620
version: 1
tags: {""visible"":false,""ford"":""yes""}
osm_type: way
length: 254.0
```"
4034,reporte_map3.osm.md,reporte_map3.osm.md-chunk-001,markdown,,1,489,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map3.osm.md,"# Reporte de chunks — map3.osm.pbf

Páginas: 560 · Fragmentos: 560

## Página 1 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 188981829
timestamp: 1351980525
version: 1
osm_type: way
```

## Página 2 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 188981832
timestamp: 1351980525
version: 1
osm_type: way
```

## Página 3 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804622
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 4 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804623
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 5 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804624
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 6 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804625
timestamp: 1784047492
version: 2
osm_type: way
```

## Página 7 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804626
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 8 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804627
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 9 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804628
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 10 · Fragmento 1
*30 tokens · origen: ?"
4035,reporte_map3.osm.md,reporte_map3.osm.md-chunk-002,markdown,,2,500,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map3.osm.md,"*

```
visible: False
building: yes
id: 571804628
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 10 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804629
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 11 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804630
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 12 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: school
id: 571804632
timestamp: 1617673317
version: 2
osm_type: way
```

## Página 13 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: school
id: 571804633
timestamp: 1617673317
version: 2
osm_type: way
```

## Página 14 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: school
id: 571804634
timestamp: 1617673317
version: 2
osm_type: way
```

## Página 15 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804635
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 16 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804636
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 17 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804637
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 18 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804638
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 19 · Fragmento 1
*30 tokens · origen: ?"
4036,reporte_map3.osm.md,reporte_map3.osm.md-chunk-003,markdown,,3,500,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map3.osm.md,"*

```
visible: False
building: yes
id: 571804638
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 19 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804639
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 20 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804640
timestamp: 1521663865
version: 1
osm_type: way
```

## Página 21 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804641
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 22 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804642
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 23 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804643
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 24 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804644
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 25 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804645
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 26 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804646
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 27 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804647
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 28 · Fragmento 1
*30 tokens · origen: ?"
4037,reporte_map3.osm.md,reporte_map3.osm.md-chunk-004,markdown,,4,500,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map3.osm.md,"*

```
visible: False
building: yes
id: 571804647
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 28 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804648
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 29 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804649
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 30 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804650
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 31 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804651
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 32 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804652
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 33 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804653
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 34 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804654
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 35 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804655
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 36 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804656
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 37 · Fragmento 1
*30 tokens · origen: ?"
4038,reporte_map3.osm.md,reporte_map3.osm.md-chunk-005,markdown,,5,500,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map3.osm.md,"*

```
visible: False
building: yes
id: 571804656
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 37 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804657
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 38 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804658
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 39 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804659
timestamp: 1521663866
version: 1
osm_type: way
```

## Página 40 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804660
timestamp: 1521663867
version: 1
osm_type: way
```

## Página 41 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804661
timestamp: 1521663867
version: 1
osm_type: way
```

## Página 42 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804662
timestamp: 1521663867
version: 1
osm_type: way
```

## Página 43 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804663
timestamp: 1521663867
version: 1
osm_type: way
```

## Página 44 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804664
timestamp: 1521663867
version: 1
osm_type: way
```

## Página 45 · Fragmento 1
*30 tokens · origen: ? *

```
visible: False
building: yes
id: 571804665
timestamp: 1521663867
version: 1
osm_type: way
```

## Página 46 · Fragmento 1
*30 tokens · origen: ?"
